ID,TARGET
8592,2
8593,1
8594,5
8595,1
8596,1
8597,4
8598,5
8599,1
8600,5
8601,1
8602,5
8603,4
8604,4
8605,4
8606,2
8607,3
8608,5
8609,4
8610,1
8611,1
8612,5
8613,1
8614,4
8615,1
8616,3
8617,4
8618,5
8619,4
8620,5
8621,3
8622,4
8623,3
8624,4
8625,1
8626,2
8627,5
8628,1
8629,4
8630,5
8631,5
8632,5
8633,1
8634,1
8635,5
8636,5
8637,5
8638,4
8639,3
8640,1
8641,1
8642,1
8643,2
8644,5
8645,5
8646,5
8647,5
8648,5
8649,4
8650,5
8651,4
8652,5
8653,1
8654,5
8655,1
8656,1
8657,1
8658,1
8659,1
8660,4
8661,1
8662,1
8663,5
8664,1
8665,5
8666,4
8667,4
8668,2
8669,5
8670,1
8671,4
8672,1
8673,2
8674,1
8675,1
8676,2
8677,1
8678,4
8679,5
8680,1
8681,2
8682,2
8683,2
8684,2
8685,4
8686,2
8687,4
8688,4
8689,1
8690,2
8691,1
8692,1
8693,3
8694,1
8695,1
8696,1
8697,1
8698,2
8699,1
8700,1
8701,1
8702,1
8703,3
8704,1
8705,1
8706,1
8707,5
8708,1
8709,1
8710,4
8711,2
8712,1
8713,1
8714,1
8715,1
8716,1
8717,1
8718,2
8719,2
8720,1
8721,2
8722,5
8723,3
8724,3
8725,3
8726,2
8727,3
8728,2
8729,5
8730,1
8731,1
8732,5
8733,1
8734,1
8735,2
8736,4
8737,3
8738,4
8739,3
8740,4
8741,4
8742,2
8743,5
8744,5
8745,1
8746,5
8747,5
8748,5
8749,5
8750,5
8751,1
8752,5
8753,5
8754,2
8755,5
8756,5
8757,3
8758,5
8759,4
8760,1
8761,5
8762,5
8763,5
8764,2
8765,5
8766,2
8767,5
8768,5
8769,5
8770,5
8771,5
8772,1
8773,4
8774,4
8775,2
8776,5
8777,3
8778,2
8779,2
8780,4
8781,2
8782,5
8783,2
8784,4
8785,3
8786,1
8787,1
8788,5
8789,2
8790,1
8791,2
8792,5
8793,3
8794,5
8795,5
8796,3
8797,5
8798,1
8799,5
8800,1
8801,2
8802,1
8803,1
8804,1
8805,1
8806,5
8807,2
8808,3
8809,1
8810,1
8811,1
8812,5
8813,5
8814,2
8815,1
8816,1
8817,1
8818,2
8819,1
8820,1
8821,2
8822,5
8823,3
8824,3
8825,2
8826,1
8827,1
8828,2
8829,1
8830,5
8831,1
8832,5
8833,1
8834,3
8835,1
8836,2
8837,3
8838,5
8839,5
8840,1
8841,1
8842,4
8843,2
8844,1
8845,1
8846,4
8847,1
8848,1
8849,3
8850,1
8851,1
8852,2
8853,5
8854,3
8855,1
8856,2
8857,4
8858,1
8859,5
8860,1
8861,5
8862,5
8863,1
8864,3
8865,2
8866,2
8867,5
8868,2
8869,1
8870,1
8871,2
8872,2
8873,5
8874,3
8875,2
8876,2
8877,5
8878,2
8879,2
8880,4
8881,5
8882,2
8883,2
8884,1
8885,4
8886,4
8887,1
8888,2
8889,2
8890,1
8891,1
8892,5
8893,2
8894,3
8895,5
8896,4
8897,3
8898,3
8899,3
8900,4
8901,2
8902,4
8903,3
8904,1
8905,2
8906,4
8907,4
8908,5
8909,2
8910,5
8911,2
8912,1
8913,3
8914,5
8915,4
8916,5
8917,1
8918,4
8919,1
8920,3
8921,5
8922,2
8923,2
8924,1
8925,1
8926,3
8927,2
8928,3
8929,1
8930,5
8931,4
8932,4
8933,1
8934,4
8935,2
8936,2
8937,2
8938,4
8939,5
8940,2
8941,1
8942,1
8943,1
8944,5
8945,1
8946,1
8947,4
8948,3
8949,3
8950,3
8951,2
8952,1
8953,4
8954,1
8955,2
8956,2
8957,2
8958,2
8959,1
8960,1
8961,3
8962,5
8963,1
8964,5
8965,4
8966,5
8967,1
8968,1
8969,2
8970,2
8971,2
8972,2
8973,2
8974,1
8975,3
8976,4
8977,1
8978,1
8979,4
8980,1
8981,5
8982,5
8983,1
8984,5
8985,1
8986,5
8987,1
8988,2
8989,1
8990,5
8991,5
8992,1
8993,4
8994,4
8995,4
8996,4
8997,5
8998,4
8999,1
9000,5
9001,1
9002,1
9003,1
9004,4
9005,1
9006,1
9007,5
9008,1
9009,2
9010,3
9011,2
9012,2
9013,1
9014,4
9015,5
9016,2
9017,3
9018,2
9019,2
9020,2
9021,1
9022,3
9023,1
9024,4
9025,1
9026,3
9027,2
9028,5
9029,4
9030,3
9031,3
9032,3
9033,4
9034,3
9035,4
9036,1
9037,4
9038,1
9039,3
9040,5
9041,1
9042,1
9043,5
9044,5
9045,5
9046,2
9047,2
9048,4
9049,4
9050,4
9051,1
9052,1
9053,2
9054,1
9055,2
9056,4
9057,1
9058,4
9059,1
9060,1
9061,5
9062,1
9063,4
9064,1
9065,1
9066,1
9067,4
9068,4
9069,1
9070,1
9071,3
9072,1
9073,5
9074,5
9075,5
9076,2
9077,2
9078,2
9079,2
9080,5
9081,5
9082,1
9083,5
9084,4
9085,5
9086,4
9087,5
9088,5
9089,1
9090,1
9091,1
9092,4
9093,5
9094,5
9095,4
9096,4
9097,1
9098,5
9099,1
9100,4
9101,4
9102,1
9103,1
9104,3
9105,3
9106,3
9107,1
9108,2
9109,2
9110,3
9111,2
9112,1
9113,4
9114,5
9115,5
9116,4
9117,4
9118,1
9119,1
9120,4
9121,5
9122,5
9123,5
9124,1
9125,5
9126,4
9127,1
9128,1
9129,2
9130,1
9131,1
9132,4
9133,1
9134,2
9135,1
9136,5
9137,2
9138,1
9139,1
9140,1
9141,1
9142,5
9143,5
9144,5
9145,1
9146,1
9147,5
9148,1
9149,1
9150,1
9151,1
9152,5
9153,5
9154,5
9155,5
9156,4
9157,1
9158,1
9159,5
9160,1
9161,4
9162,4
9163,2
9164,4
9165,3
9166,5
9167,2
9168,2
9169,2
9170,5
9171,1
9172,1
9173,2
9174,1
9175,5
9176,4
9177,3
9178,1
9179,1
9180,4
9181,1
9182,5
9183,1
9184,1
9185,2
9186,4
9187,5
9188,5
9189,2
9190,5
9191,5
9192,1
9193,5
9194,1
9195,1
9196,4
9197,1
9198,4
9199,3
9200,5
9201,1
9202,3
9203,5
9204,2
9205,4
9206,2
9207,1
9208,1
9209,1
9210,5
9211,1
9212,5
9213,1
9214,4
9215,1
9216,4
9217,1
9218,1
9219,1
9220,4
9221,1
9222,5
9223,1
9224,1
9225,4
9226,5
9227,4
9228,5
9229,4
9230,5
9231,3
9232,3
9233,2
9234,3
9235,3
9236,2
9237,1
9238,1
9239,3
9240,1
9241,5
9242,1
9243,5
9244,3
9245,2
9246,2
9247,3
9248,2
9249,1
9250,2
9251,5
9252,3
9253,5
9254,2
9255,2
9256,5
9257,2
9258,1
9259,3
9260,2
9261,2
9262,4
9263,5
9264,2
9265,3
9266,2
9267,3
9268,2
9269,1
9270,5
9271,4
9272,2
9273,2
9274,4
9275,2
9276,5
9277,2
9278,5
9279,1
9280,2
9281,2
9282,1
9283,2
9284,2
9285,4
9286,1
9287,1
9288,4
9289,1
9290,4
9291,1
9292,1
9293,5
9294,1
9295,1
9296,4
9297,5
9298,1
9299,1
9300,1
9301,1
9302,5
9303,1
9304,1
9305,1
9306,5
9307,2
9308,4
9309,3
9310,1
9311,4
9312,1
9313,4
9314,1
9315,1
9316,1
9317,4
9318,4
9319,3
9320,5
9321,4
9322,2
9323,5
9324,2
9325,2
9326,2
9327,2
9328,2
9329,2
9330,2
9331,4
9332,2
9333,5
9334,2
9335,2
9336,4
9337,3
9338,5
9339,2
9340,4
9341,4
9342,2
9343,3
9344,3
9345,2
9346,5
9347,1
9348,2
9349,5
9350,5
9351,1
9352,1
9353,5
9354,4
9355,1
9356,1
9357,3
9358,4
9359,1
9360,0
9361,0
9362,2
9363,1
9364,5
9365,1
9366,3
9367,4
9368,4
9369,1
9370,5
9371,5
9372,5
9373,1
9374,5
9375,5
9376,5
9377,3
9378,5
9379,1
9380,2
9381,1
9382,5
9383,4
9384,3
9385,2
9386,1
9387,3
9388,3
9389,3
9390,2
9391,4
9392,2
9393,2
9394,1
9395,5
9396,2
9397,1
9398,2
9399,2
9400,2
9401,3
9402,5
9403,3
9404,5
9405,1
9406,4
9407,3
9408,2
9409,1
9410,4
9411,3
9412,3
9413,4
9414,1
9415,1
9416,1
9417,1
9418,1
9419,1
9420,3
9421,2
9422,2
9423,4
9424,3
9425,5
9426,5
9427,2
9428,2
9429,4
9430,2
9431,5
9432,3
9433,5
9434,2
9435,1
9436,1
9437,1
9438,4
9439,1
9440,4
9441,1
9442,4
9443,4
9444,1
9445,5
9446,4
9447,5
9448,2
9449,4
9450,4
9451,5
9452,2
9453,4
9454,1
9455,2
9456,1
9457,1
9458,1
9459,4
9460,1
9461,2
9462,2
9463,2
9464,2
9465,5
9466,3
9467,1
9468,1
9469,2
9470,1
9471,1
9472,1
9473,2
9474,1
9475,1
9476,1
9477,4
9478,2
9479,2
9480,3
9481,2
9482,3
9483,2
9484,1
9485,1
9486,5
9487,4
9488,1
9489,1
9490,1
9491,1
9492,1
9493,2
9494,5
9495,1
9496,2
9497,3
9498,4
9499,1
9500,2
9501,3
9502,3
9503,3
9504,3
9505,1
9506,2
9507,2
9508,5
9509,4
9510,1
9511,1
9512,5
9513,1
9514,1
9515,5
9516,5
9517,4
9518,1
9519,5
9520,1
9521,1
9522,3
9523,2
9524,4
9525,4
9526,3
9527,3
9528,1
9529,5
9530,5
9531,2
9532,2
9533,3
9534,2
9535,2
9536,3
9537,5
9538,1
9539,4
9540,3
9541,1
9542,4
9543,3
9544,1
9545,1
9546,3
9547,3
9548,2
9549,4
9550,1
9551,4
9552,5
9553,4
9554,2
9555,4
9556,5
9557,3
9558,3
9559,2
9560,2
9561,1
9562,5
9563,4
9564,2
9565,1
9566,1
9567,1
9568,2
9569,2
9570,5
9571,1
9572,5
9573,4
9574,2
9575,2
9576,2
9577,2
9578,3
9579,1
9580,2
9581,1
9582,4
9583,1
9584,4
9585,5
9586,1
9587,3
9588,3
9589,1
9590,1
9591,2
9592,2
9593,4
9594,1
9595,5
9596,4
9597,3
9598,4
9599,1
9600,3
9601,1
9602,4
9603,3
9604,3
9605,1
9606,1
9607,4
9608,4
9609,1
9610,2
9611,5
9612,1
9613,5
9614,2
9615,5
9616,1
9617,1
9618,4
9619,1
9620,5
9621,4
9622,2
9623,1
9624,1
9625,1
9626,1
9627,2
9628,1
9629,4
9630,5
9631,2
9632,4
9633,1
9634,1
9635,4
9636,1
9637,1
9638,4
9639,4
9640,4
9641,5
9642,1
9643,5
9644,4
9645,1
9646,1
9647,5
9648,1
9649,1
9650,4
9651,4
9652,4
9653,1
9654,1
9655,3
9656,2
9657,3
9658,1
9659,5
9660,1
9661,5
9662,2
9663,4
9664,4
9665,1
9666,4
9667,1
9668,1
9669,5
9670,5
9671,1
9672,4
9673,4
9674,1
9675,5
9676,1
9677,1
9678,1
9679,5
9680,2
9681,1
9682,2
9683,2
9684,5
9685,2
9686,1
9687,2
9688,1
9689,3
9690,1
9691,2
9692,4
9693,1
9694,4
9695,3
9696,1
9697,2
9698,4
9699,1
9700,4
9701,5
9702,4
9703,3
9704,2
9705,1
9706,2
9707,2
9708,3
9709,2
9710,4
9711,3
9712,1
9713,1
9714,1
9715,1
9716,1
9717,1
9718,1
9719,4
9720,3
9721,3
9722,2
9723,5
9724,3
9725,4
9726,1
9727,2
9728,5
9729,4
9730,5
9731,5
9732,2
9733,1
9734,2
9735,2
9736,2
9737,2
9738,1
9739,2
9740,4
9741,5
9742,1
9743,4
9744,1
9745,1
9746,1
9747,2
9748,1
9749,1
9750,5
9751,5
9752,1
9753,3
9754,2
9755,2
9756,4
9757,3
9758,4
9759,2
9760,4
9761,1
9762,2
9763,2
9764,2
9765,2
9766,4
9767,1
9768,2
9769,3
9770,1
9771,5
9772,5
9773,2
9774,2
9775,4
9776,1
9777,1
9778,1
9779,1
9780,1
9781,2
9782,2
9783,4
9784,3
9785,4
9786,4
9787,3
9788,5
9789,3
9790,1
9791,1
9792,4
9793,1
9794,3
9795,1
9796,2
9797,1
9798,2
9799,5
9800,5
9801,2
9802,2
9803,1
9804,2
9805,2
9806,2
9807,1
9808,1
9809,5
9810,1
9811,1
9812,1
9813,4
9814,1
9815,1
9816,1
9817,3
9818,1
9819,4
9820,4
9821,1
9822,2
9823,5
9824,5
9825,5
9826,3
9827,3
9828,3
9829,4
9830,2
9831,1
9832,1
9833,4
9834,1
9835,5
9836,1
9837,1
9838,1
9839,4
9840,4
9841,5
9842,5
9843,4
9844,5
9845,1
9846,3
9847,3
9848,3
9849,4
9850,2
9851,1
9852,4
9853,5
9854,5
9855,2
9856,5
9857,4
9858,1
9859,1
9860,3
9861,2
9862,2
9863,3
9864,2
9865,1
9866,1
9867,5
9868,1
9869,1
9870,1
9871,1
9872,1
9873,1
9874,1
9875,1
9876,1
9877,1
9878,3
9879,4
9880,1
9881,5
9882,1
9883,2
9884,1
9885,1
9886,1
9887,2
9888,3
9889,1
9890,3
9891,1
9892,1
9893,5
9894,5
9895,5
9896,4
9897,1
9898,4
9899,4
9900,5
9901,4
9902,1
9903,1
9904,5
9905,3
9906,4
9907,1
9908,4
9909,1
9910,2
9911,5
9912,5
9913,3
9914,2
9915,4
9916,5
9917,1
9918,5
9919,1
9920,1
9921,1
9922,5
9923,1
9924,2
9925,5
9926,4
9927,4
9928,4
9929,4
9930,5
9931,2
9932,4
9933,4
9934,1
9935,2
9936,3
9937,2
9938,5
9939,1
9940,4
9941,4
9942,2
9943,2
9944,2
9945,3
9946,2
9947,4
9948,1
9949,4
9950,1
9951,3
9952,2
9953,5
9954,3
9955,3
9956,2
9957,1
9958,1
9959,4
9960,1
9961,4
9962,5
9963,5
9964,2
9965,5
9966,4
9967,2
9968,1
9969,5
9970,4
9971,1
9972,5
9973,5
9974,5
9975,5
9976,5
9977,5
9978,2
9979,2
9980,2
9981,4
9982,3
9983,4
9984,1
9985,4
9986,5
9987,4
9988,4
9989,2
9990,1
9991,2
9992,1
9993,5
9994,5
9995,4
9996,2
9997,2
9998,1
9999,2
10000,5
10001,1
10002,1
10003,5
10004,3
10005,1
10006,5
10007,1
10008,1
10009,2
10010,5
10011,3
10012,1
10013,4
10014,1
10015,2
10016,2
10017,3
10018,1
10019,4
10020,2
10021,4
10022,1
10023,1
10024,1
10025,5
10026,4
10027,3
10028,2
10029,5
10030,1
10031,5
10032,1
10033,4
10034,1
10035,4
10036,5
10037,4
10038,4
10039,1
10040,1
10041,2
10042,5
10043,2
10044,5
10045,4
10046,3
10047,5
10048,2
10049,5
10050,1
10051,2
10052,1
10053,2
10054,2
10055,4
10056,5
10057,2
10058,2
10059,5
10060,4
10061,2
10062,2
10063,1
10064,5
10065,5
10066,5
10067,4
10068,4
10069,4
10070,5
10071,4
10072,4
10073,5
10074,4
10075,4
10076,2
10077,5
10078,1
10079,4
10080,5
10081,1
10082,1
10083,1
10084,5
10085,3
10086,2
10087,5
10088,2
10089,1
10090,1
10091,2
10092,2
10093,2
10094,1
10095,2
10096,5
10097,2
10098,5
10099,2
10100,1
10101,5
10102,2
10103,4
10104,1
10105,2
10106,2
10107,1
10108,4
10109,1
10110,3
10111,2
10112,5
10113,5
10114,5
10115,3
10116,5
10117,2
10118,1
10119,2
10120,5
10121,5
10122,4
10123,5
10124,1
10125,5
10126,2
10127,4
10128,4
10129,1
10130,2
10131,2
10132,4
10133,2
10134,4
10135,5
10136,4
10137,5
10138,5
10139,4
10140,2
10141,5
10142,4
10143,4
10144,2
10145,2
10146,2
10147,4
10148,2
10149,2
10150,4
10151,2
10152,2
10153,2
10154,5
10155,2
10156,5
10157,2
10158,3
10159,1
10160,1
10161,1
10162,3
10163,5
10164,3
10165,4
10166,5
10167,5
10168,1
10169,5
10170,2
10171,1
10172,5
10173,1
10174,5
10175,1
10176,4
10177,3
10178,5
10179,2
10180,5
10181,3
10182,2
10183,5
10184,1
10185,1
10186,1
10187,3
10188,2
10189,2
10190,1
10191,4
10192,5
10193,4
10194,1
10195,5
10196,1
10197,1
10198,1
10199,1
10200,1
10201,1
10202,3
10203,1
10204,4
10205,3
10206,3
10207,1
10208,2
10209,5
10210,1
10211,2
10212,2
10213,2
10214,5
10215,3
10216,2
10217,2
10218,4
10219,4
10220,1
10221,5
10222,3
10223,0
10224,2
10225,4
10226,3
10227,1
10228,3
10229,4
10230,3
10231,4
10232,1
10233,1
10234,5
10235,5
10236,2
10237,2
10238,2
10239,5
10240,1
10241,1
10242,4
10243,2
10244,2
10245,3
10246,4
10247,1
10248,2
10249,3
10250,4
10251,2
10252,5
10253,4
10254,5
10255,4
10256,2
10257,2
10258,3
10259,2
10260,1
10261,1
10262,1
10263,4
10264,2
10265,1
10266,1
10267,1
10268,4
10269,1
10270,1
10271,1
10272,1
10273,1
10274,3
10275,1
10276,3
10277,1
10278,3
10279,3
10280,4
10281,5
10282,2
10283,5
10284,1
10285,1
10286,4
10287,5
10288,3
10289,4
10290,2
10291,1
10292,5
10293,1
10294,2
10295,3
10296,2
10297,2
10298,5
10299,2
10300,5
10301,5
10302,1
10303,5
10304,1
10305,1
10306,1
10307,1
10308,2
10309,4
10310,1
10311,5
10312,2
10313,1
10314,1
10315,4
10316,4
10317,1
10318,5
10319,2
10320,5
10321,3
10322,5
10323,5
10324,1
10325,4
10326,4
10327,3
10328,1
10329,3
10330,2
10331,1
10332,3
10333,2
10334,4
10335,4
10336,3
10337,3
10338,1
10339,4
10340,2
10341,5
10342,5
10343,1
10344,5
10345,1
10346,3
10347,4
10348,3
10349,5
10350,2
10351,1
10352,3
10353,4
10354,4
10355,3
10356,1
10357,2
10358,2
10359,2
10360,2
10361,2
10362,3
10363,3
10364,3
10365,2
10366,3
10367,4
10368,2
10369,2
10370,1
10371,3
10372,3
10373,5
10374,3
10375,2
10376,3
10377,2
10378,2
10379,2
10380,5
10381,1
10382,5
10383,4
10384,5
10385,2
10386,2
10387,2
10388,3
10389,1
10390,2
10391,1
10392,4
10393,2
10394,5
10395,3
10396,3
10397,5
10398,2
10399,2
10400,3
10401,5
10402,5
10403,2
10404,4
10405,3
10406,4
10407,3
10408,2
10409,1
10410,4
10411,1
10412,1
10413,3
10414,2
10415,3
10416,4
10417,1
10418,1
10419,4
10420,4
10421,1
10422,3
10423,4
10424,2
10425,4
10426,3
10427,3
10428,5
10429,3
10430,2
10431,3
10432,2
10433,4
10434,1
10435,1
10436,3
10437,4
10438,3
10439,3
10440,2
10441,3
10442,3
10443,2
10444,4
10445,4
10446,3
10447,4
10448,5
10449,3
10450,3
10451,5
10452,1
10453,3
10454,4
10455,4
10456,5
10457,2
10458,2
10459,2
10460,1
10461,5
10462,1
10463,5
10464,3
10465,5
10466,2
10467,3
10468,3
10469,3
10470,2
10471,2
10472,5
10473,5
10474,5
10475,3
10476,1
10477,5
10478,2
10479,3
10480,3
10481,5
10482,3
10483,1
10484,3
10485,3
10486,3
10487,3
10488,3
10489,5
10490,1
10491,1
10492,2
10493,3
10494,4
10495,1
10496,2
10497,4
10498,1
10499,3
10500,2
10501,3
10502,3
10503,2
10504,5
10505,3
10506,4
10507,3
10508,4
10509,4
10510,2
10511,3
10512,2
10513,1
10514,4
10515,1
10516,1
10517,1
10518,4
10519,5
10520,3
10521,4
10522,2
10523,1
10524,3
10525,2
10526,3
10527,2
10528,3
10529,4
10530,2
10531,3
10532,3
10533,5
10534,3
10535,3
10536,4
10537,5
10538,2
10539,2
10540,2
10541,2
10542,2
10543,1
10544,2
10545,5
10546,3
10547,3
10548,2
10549,2
10550,4
10551,5
10552,4
10553,2
10554,4
10555,2
10556,4
10557,5
10558,4
10559,1
10560,3
10561,2
10562,4
10563,3
10564,2
10565,2
10566,3
10567,2
10568,4
10569,2
10570,3
10571,4
10572,3
10573,2
10574,4
10575,1
10576,3
10577,5
10578,2
10579,2
10580,1
10581,3
10582,1
10583,3
10584,2
10585,3
10586,5
10587,2
10588,0
10589,2
10590,1
10591,2
10592,3
10593,2
10594,2
10595,3
10596,3
10597,3
10598,3
10599,3
10600,3
10601,1
10602,4
10603,5
10604,2
10605,5
10606,2
10607,4
10608,4
10609,1
10610,0
10611,4
10612,2
10613,2
10614,1
10615,2
10616,2
10617,3
10618,2
10619,2
10620,5
10621,0
10622,0
10623,0
10624,1
10625,0
10626,5
10627,2
10628,0
10629,0
10630,1
10631,0
10632,0
10633,0
10634,0
10635,5
10636,5
10637,5
10638,0
10639,0
10640,1
10641,1
10642,1
10643,5
10644,0
10645,0
10646,1
10647,1
10648,2
10649,1
10650,1
10651,1
10652,0
10653,4
10654,0
10655,0
10656,5
10657,4
10658,0
10659,0
10660,4
10661,3
10662,1
10663,0
10664,1
10665,2
10666,2
10667,2
10668,2
10669,2
10670,5
10671,2
10672,2
10673,2
10674,2
10675,1
10676,2
10677,3
10678,4
10679,0
10680,2
10681,1
10682,0
10683,3
10684,0
10685,0
10686,5
10687,0
10688,2
10689,4
10690,2
10691,2
10692,1
10693,1
10694,0
10695,0
10696,0
10697,0
10698,0
10699,0
10700,2
10701,0
10702,0
10703,5
10704,0
10705,2
10706,4
10707,0
10708,1
10709,1
10710,0
10711,4
10712,0
10713,0
10714,0
10715,0
10716,2
10717,0
10718,0
10719,1
10720,0
10721,1
10722,0
10723,4
10724,1
10725,0
10726,2
10727,4
10728,2
10729,5
10730,0
10731,5
10732,0
10733,0
10734,0
10735,0
10736,4
10737,0
10738,2
10739,4
10740,0
10741,1
10742,0
10743,0
10744,2
10745,3
10746,2
10747,2
10748,2
10749,0
10750,3
10751,2
10752,1
10753,0
10754,1
10755,2
10756,0
10757,0
10758,0
10759,0
10760,0
10761,0
10762,0
10763,0
10764,0
10765,1
10766,1
10767,0
10768,2
10769,1
10770,5
10771,0
10772,0
10773,2
10774,0
10775,0
10776,0
10777,2
10778,0
10779,0
10780,2
10781,0
10782,0
10783,0
10784,0
10785,1
10786,2
10787,4
10788,1
10789,4
10790,0
10791,4
10792,4
10793,0
10794,1
10795,0
10796,4
10797,2
10798,4
10799,1
10800,0
10801,1
10802,1
10803,4
10804,0
10805,5
10806,4
10807,0
10808,0
10809,1
10810,0
10811,2
10812,0
10813,5
10814,0
10815,3
10816,0
10817,2
10818,2
10819,2
10820,4
10821,2
10822,1
10823,0
10824,1
10825,5
10826,0
10827,0
10828,0
10829,0
10830,0
10831,5
10832,4
10833,0
10834,0
10835,0
10836,5
10837,0
10838,0
10839,2
10840,2
10841,1
10842,1
10843,5
10844,5
10845,4
10846,4
10847,5
10848,0
10849,5
10850,0
10851,0
10852,5
10853,0
10854,0
10855,2
10856,4
10857,5
10858,1
10859,1
10860,2
10861,2
10862,0
10863,0
10864,1
10865,4
10866,4
10867,0
10868,4
10869,5
10870,1
10871,4
10872,0
10873,0
10874,2
10875,2
10876,4
10877,0
10878,5
10879,5
10880,1
10881,4
10882,0
10883,2
10884,4
10885,0
10886,2
10887,2
10888,2
10889,2
10890,5
10891,4
10892,1
10893,0
10894,0
10895,4
10896,2
10897,5
10898,1
10899,0
10900,0
10901,1
10902,4
10903,0
10904,1
10905,0
10906,4
10907,0
10908,0
10909,0
10910,1
10911,4
10912,2
10913,1
10914,4
10915,1
10916,2
10917,1
10918,3
10919,0
10920,1
10921,1
10922,2
10923,0
10924,5
10925,2
10926,1
10927,0
10928,0
10929,0
10930,0
10931,5
10932,2
10933,1
10934,0
10935,4
10936,0
10937,4
10938,1
10939,5
10940,2
10941,5
10942,1
10943,1
10944,5
10945,0
10946,3
10947,0
10948,5
10949,1
10950,5
10951,0
10952,0
10953,2
10954,0
10955,0
10956,0
10957,2
10958,0
10959,0
10960,1
10961,0
10962,2
10963,0
10964,1
10965,4
10966,5
10967,0
10968,1
10969,1
10970,1
10971,1
10972,1
10973,1
10974,2
10975,0
10976,1
10977,2
10978,2
10979,2
10980,5
10981,2
10982,2
10983,2
10984,2
10985,2
10986,4
10987,2
10988,2
10989,0
10990,5
10991,0
10992,2
10993,2
10994,1
10995,0
10996,0
10997,2
10998,4
10999,2
11000,0
11001,1
11002,5
11003,1
11004,0
11005,1
11006,1
11007,2
11008,4
11009,2
11010,1
11011,0
11012,5
11013,0
11014,2
11015,0
11016,1
11017,1
11018,1
11019,0
11020,5
11021,2
11022,0
11023,1
11024,5
11025,0
11026,0
11027,0
11028,0
11029,2
11030,0
11031,0
11032,0
11033,0
11034,2
11035,0
11036,5
11037,5
11038,5
11039,0
11040,0
11041,1
11042,0
11043,0
11044,0
11045,2
11046,0
11047,0
11048,0
11049,0
11050,4
11051,0
11052,0
11053,5
11054,0
11055,2
11056,2
11057,2
11058,2
11059,1
11060,2
11061,1
11062,2
11063,4
11064,2
11065,0
11066,0
11067,5
11068,4
11069,4
11070,2
11071,0
11072,0
11073,5
11074,4
11075,2
11076,0
11077,0
11078,0
11079,1
11080,2
11081,4
11082,2
11083,0
11084,2
11085,0
11086,0
11087,0
11088,4
11089,0
11090,0
11091,1
11092,4
11093,0
11094,0
11095,0
11096,2
11097,5
11098,2
11099,0
11100,5
11101,0
11102,0
11103,0
11104,5
11105,1
11106,4
11107,5
11108,1
11109,1
11110,0
11111,5
11112,1
11113,0
11114,5
11115,5
11116,2
11117,5
11118,0
11119,5
11120,5
11121,0
11122,2
11123,2
11124,1
11125,1
11126,2
11127,1
11128,2
11129,2
11130,1
11131,0
11132,1
11133,1
11134,4
11135,0
11136,1
11137,0
11138,2
11139,1
11140,1
11141,0
11142,0
11143,1
11144,2
11145,1
11146,2
11147,4
11148,1
11149,5
11150,0
11151,0
11152,1
11153,2
11154,0
11155,5
11156,4
11157,2
11158,0
11159,4
11160,1
11161,0
11162,0
11163,0
11164,1
11165,4
11166,2
11167,2
11168,4
11169,0
11170,5
11171,4
11172,1
11173,1
11174,3
11175,5
11176,0
11177,5
11178,1
11179,0
11180,1
11181,1
11182,2
11183,2
11184,1
11185,1
11186,0
11187,0
11188,0
11189,0
11190,4
11191,0
11192,1
11193,0
11194,0
11195,0
11196,0
11197,2
11198,1
11199,5
11200,1
11201,2
11202,1
11203,1
11204,0
11205,1
11206,1
11207,1
11208,2
11209,0
11210,4
11211,2
11212,5
11213,4
11214,3
11215,2
11216,4
11217,0
11218,0
11219,0
11220,0
11221,5
11222,2
11223,1
11224,2
11225,2
11226,5
11227,2
11228,2
11229,1
11230,0
11231,4
11232,0
11233,2
11234,0
11235,4
11236,1
11237,0
11238,1
11239,5
11240,4
11241,0
11242,1
11243,0
11244,1
11245,4
11246,0
11247,0
11248,0
11249,1
11250,4
11251,4
11252,1
11253,0
11254,2
11255,2
11256,0
11257,0
11258,1
11259,0
11260,0
11261,0
11262,0
11263,0
11264,1
11265,0
11266,0
11267,0
11268,4
11269,1
11270,1
11271,0
11272,0
11273,1
11274,2
11275,4
11276,0
11277,1
11278,5
11279,0
11280,0
11281,0
11282,5
11283,2
11284,2
11285,2
11286,0
11287,4
11288,2
11289,0
11290,0
11291,4
11292,4
11293,4
11294,1
11295,0
11296,0
11297,0
11298,0
11299,0
11300,1
11301,4
11302,0
11303,4
11304,3
11305,5
11306,3
11307,2
11308,0
11309,0
11310,0
11311,0
11312,0
11313,2
11314,0
11315,0
11316,4
11317,5
11318,0
11319,0
11320,5
11321,5
11322,2
11323,4
11324,0
11325,5
11326,0
11327,5
11328,0
11329,0
11330,0
11331,1
11332,0
11333,0
11334,1
11335,2
11336,4
11337,5
11338,5
11339,0
11340,1
11341,5
11342,0
11343,0
11344,4
11345,2
11346,0
11347,0
11348,2
11349,0
11350,5
11351,5
11352,1
11353,2
11354,0
11355,2
11356,4
11357,1
11358,5
11359,2
11360,2
11361,2
11362,2
11363,0
11364,2
11365,0
11366,0
11367,0
11368,4
11369,3
11370,1
11371,0
11372,2
11373,5
11374,5
11375,1
11376,1
11377,0
11378,0
11379,0
11380,2
11381,2
11382,0
11383,0
11384,0
11385,2
11386,1
11387,0
11388,0
11389,0
